BirdID,Status,BreedGroupID,FieldPeriodID,NestWatchID,WatchDate,Month,Year,StartTime,Behaviour,ProvisioningVisit,ObsDuration,SexEstimate,Age,TerritoryID,ClutchSize,BroodSize,NoFledglings,WatchType,NestID,NestNumber,Island,Accurate,Observer,HelperNumber,GroupSize,TerritoryNumber
4861,BrF,5081,105,852,07/08/2011,08,2011,16:20,F,10,60,0,1850,159,1,1,1,F,2386,1,CN,TRUE,MH,2,5,103.1
4861,BrF,6713,125,1383,24/08/2014,08,2014,09:10,F,5,60,0,2963,159,1,1,1,FI,3129,1,CN,TRUE,MB,2,4,103.1
4861,BrF,6713,125,1399,30/08/2014,08,2014,11:37,F,5,70,0,2969,159,1,1,1,F,3129,1,CN,TRUE,MB,2,4,103.1
4861,BrF,8007,167,2632,20/08/2018,08,2018,15:21,F,10,60,0,4420,159,1,1,0,F,5146,1,CN,TRUE,AVE,2,4,103.1
4861,BrF,8007,167,2641,27/08/2018,08,2018,15:00,F,9,60,0,4427,159,1,1,0,F,5146,1,CN,TRUE,TJB,2,4,103.1
4863,BrF,4970,104,823,19/08/2010,08,2010,16:05,F,8,60,0,1584,15,1,1,1,FI,2244,1,CN,TRUE,SP,0,2,10
4868,BrF,4785,92,997,21/08/2009,08,2009,13:59,F,9,60,0,1218,134,1,1,1,FI,2056,3,CN,TRUE,LAB,0,2,92
4868,BrF,5043,104,826,26/08/2010,08,2010,10:30,F,26,60,0,1588,134,1,1,0,F,2342,1,CN,TRUE,SP,0,3,92
4872,BrM,5023,104,796,01/09/2010,09,2010,10:10,F,11,60,1,1585,95,1,1,0,F,2316,1,CN,TRUE,MH,0,4,64
4872,BrM,6414,124,1248,16/02/2014,02,2014,09:30,F,9,60,1,2849,95,1,1,0,FI,2815,1,CN,TRUE,FG,0,2,64
4872,BrM,6414,124,1254,24/02/2014,02,2014,08:15,F,8,60,1,2857,95,1,1,0,F,2815,1,CN,TRUE,FG,0,2,64
4872,BrM,7138,142,1569,07/09/2015,09,2015,15:52,F,8,60,1,3417,95,1,1,1,F,3623,2,CN,TRUE,SRP,0,3,64
4872,BrM,7138,142,1634,01/09/2015,09,2015,15:25,F,12,60,1,3411,95,1,1,1,FI,3623,2,CN,TRUE,FG,0,3,64
4887,BrM,5010,104,785,11/08/2010,08,2010,16:00,F,11,60,1,1467,75,1,1,1,FI,2300,1,CN,TRUE,MH,0,3,51.2
4890,BrM,4984,104,789,19/08/2010,08,2010,16:05,F,13,60,1,1466,39,2,2,2,F,2266,1,CN,TRUE,MH,0,2,28.1
4890,BrM,5085,105,868,27/08/2011,08,2011,13:36,F,4,60,1,1839,39,1,1,1,F,2390,1,CN,TRUE,MH,0,2,28.1
4890,BrM,6699,125,1373,22/08/2014,08,2014,07:49,F,4,60,1,2930,39,1,1,1,F,3112,1,CN,TRUE,MB,1,3,28.1
4890,BrM,6699,125,1445,16/08/2014,08,2014,11:05,F,3,60,1,2924,39,1,1,1,FI,3112,1,CN,TRUE,SAK,1,3,28.1
4890,BrM,6699,125,1494,27/08/2014,08,2014,14:50,F,2,60,1,2935,39,1,1,1,FI,3112,1,CN,TRUE,KLB,1,3,28.1
4892,BrM,4603,87,267,20/08/2008,08,2008,16:00,F,4,60,1,737,173,1,1,0,FI,1904,1,CN,TRUE,JC,0,3,116
4892,BrM,5083,105,849,06/08/2011,08,2011,08:08,F,13,60,1,1818,173,1,1,1,F,2388,1,CN,TRUE,MH,0,3,116
4896,BrF,6133,122,1122,30/08/2013,08,2013,10:28,F,4,60,0,2572,48,1,1,1,F,2745,1,CN,TRUE,MB,0,2,33.1
4896,BrF,6729,125,1387,26/08/2014,08,2014,09:40,F,8,60,0,2933,48,1,1,1,FI,3160,2,CN,TRUE,MB,0,2,33.1
4896,BrF,6729,125,1451,20/08/2014,08,2014,15:04,F,7,60,0,2927,48,1,1,1,F,3160,2,CN,TRUE,SAK,0,2,33.1
4902,BrM,4503,87,254,20/08/2008,08,2008,17:15,F,9,60,1,727,11,1,1,1,F,1852,1,CN,TRUE,JC,0,2,6.5
4904,BrF,6444,124,1237,13/02/2014,02,2014,09:30,F,9,60,0,2734,88,1,1,1,F,2850,1,CN,TRUE,FG,0,2,59.1
4904,BrF,6762,125,1436,14/08/2014,08,2014,14:55,F,10,60,0,2916,88,1,1,1,F,3219,1,CN,TRUE,KLB,0,2,59.1
4904,BrF,6762,125,1477,22/08/2014,08,2014,08:59,F,6,60,0,2924,88,1,1,1,F,3219,1,CN,TRUE,MB,0,2,59.1
4917,BrF,5123,105,867,26/08/2011,08,2011,14:23,F,16,60,0,1820,71,1,1,1,F,2452,2,CN,TRUE,MH,1,3,50
4917,BrF,6697,125,1386,26/08/2014,08,2014,11:11,F,6,60,0,2916,71,2,2,2,FI,3150,2,CN,TRUE,MB,1,3,50
4917,BrF,6697,125,1395,01/09/2014,09,2014,11:14,F,11,60,0,2922,71,2,2,2,F,3150,2,CN,TRUE,MB,1,3,50
4917,BrF,6697,125,1504,05/09/2014,09,2014,11:38,F,9,60,0,2926,71,2,2,2,F,3150,2,CN,TRUE,KLB,1,3,50
4933,BrM,5343,116,1028,31/07/2012,07,2012,11:05,F,10,60,1,2153,128,1,1,1,F,2614,1,CN,TRUE,DJW,1,3,87.1
4933,BrM,6690,125,1434,12/08/2014,08,2014,16:35,F,2,60,1,2895,128,1,1,1,FI,3103,1,CN,TRUE,KLB,2,5,87.1
4933,BrM,6690,125,1481,19/08/2014,08,2014,11:28,F,1,60,1,2902,128,1,1,1,F,3103,1,CN,TRUE,KLB,2,5,87.1
4934,BrM,5000,104,817,09/08/2010,08,2010,11:00,F,11,60,1,1431,61,1,1,1,F,2287,1,CN,TRUE,SP,0,2,44
4935,BrF,5024,104,793,25/08/2010,08,2010,11:22,F,4,60,0,1455,96,1,1,1,FI,2317,1,CN,TRUE,MH,1,4,65
4947,BrM,5310,116,1042,23/08/2012,08,2012,07:38,F,11,60,1,2142,81,1,1,0,F,2577,1,CN,TRUE,VS,0,2,54
4947,BrM,6130,122,1124,31/08/2013,08,2013,09:03,F,1,65,1,2515,81,1,1,0,FI,2748,1,CN,TRUE,MB,0,2,54
4947,BrM,6130,122,1135,05/09/2013,09,2013,07:44,F,2,60,1,2520,81,1,1,0,FI,2748,1,CN,TRUE,MB,0,2,54
4947,BrM,7547,159,2471,30/08/2016,08,2016,11:10,F,9,60,1,3610,81,1,1,1,F,4802,1,CN,TRUE,KLB,0,2,54
4947,BrM,7975,167,2624,06/08/2018,08,2018,10:11,F,10,60,1,4316,81,2,2,2,FI,5114,1,CN,TRUE,CD,1,3,54
4948,BrM,5024,104,793,25/08/2010,08,2010,11:22,F,4,60,1,1412,96,1,1,1,FI,2317,1,CN,TRUE,MH,1,4,65
4957,BrM,6418,124,1222,05/02/2014,02,2014,10:43,F,15,60,1,2669,165,1,1,1,FI,2819,1,CN,TRUE,HE,0,3,108
4957,BrM,6418,124,1234,13/02/2014,02,2014,08:07,F,3,60,1,2677,165,1,1,1,F,2819,1,CN,TRUE,HE,0,3,108
4958,BrF,6109,122,1117,28/08/2013,08,2013,08:00,F,6,61,0,2478,77,1,1,1,FI,2725,1,CN,TRUE,MB,2,4,52.1
4958,BrF,6700,125,1380,13/08/2014,08,2014,13:10,F,13,60,0,2828,77,1,1,1,F,3113,1,CN,TRUE,MB,2,4,52.1
4958,BrF,6700,125,1482,19/08/2014,08,2014,13:56,F,12,60,0,2834,77,1,1,1,F,3113,1,CN,TRUE,KLB,2,4,52.1
4958,BrF,7522,159,2406,19/07/2016,07,2016,10:53,F,9,60,0,3534,77,1,1,1,FI,4775,1,CN,TRUE,SRP,0,2,52.1
4958,BrF,8196,173,2677,13/08/2019,08,2019,09:36,F,9,60,0,4654,77,1,1,,F,5341,1,CN,TRUE,MJB,0,2,52.1
4960,BrF,5023,104,796,01/09/2010,09,2010,10:10,F,22,60,0,1414,95,1,1,0,F,2316,1,CN,TRUE,MH,0,4,64
4961,BrF,5070,104,821,18/08/2010,08,2010,11:40,F,6,60,0,1400,481,1,1,1,FI,2377,1,CN,TRUE,SP,1,3,133
4964,BrF,4968,104,816,09/08/2010,08,2010,09:44,F,11,60,0,1389,13,1,1,1,FI,2241,1,CN,TRUE,SP,1,4,8
4965,BrF,6679,125,1349,02/08/2014,08,2014,09:15,F,7,60,0,2843,127,1,1,1,F,3091,1,CN,TRUE,HE,0,4,87
4965,BrF,6679,125,1412,25/07/2014,07,2014,09:22,F,6,60,0,2835,127,1,1,1,FI,3091,1,CN,TRUE,KLB,0,4,87
4967,BrM,4521,87,256,26/08/2008,08,2008,16:46,F,3,60,1,641,36,1,1,0,FI,1862,2,CN,TRUE,ML,0,2,26.5
4971,BrF,4745,92,979,22/08/2009,08,2009,13:00,F,14,60,0,1001,68,2,2,2,FI,1992,1,CN,TRUE,MH,2,4,47.1
4972,BrM,5350,116,1066,29/08/2012,08,2012,12:02,F,9,47,1,2133,67,1,1,1,FI,2624,1,CN,TRUE,SAK,0,3,47
4973,BrF,4988,104,814,05/08/2010,08,2010,14:50,F,18,60,0,1348,46,1,1,1,FI,2271,1,CN,TRUE,SP,0,3,32.5
4973,BrF,5336,116,1054,03/09/2012,09,2012,07:46,F,3,60,0,2108,46,1,1,1,FI,2637,2,CN,TRUE,VS,1,3,32.5
4973,BrF,5336,116,1057,09/09/2012,09,2012,07:38,F,6,60,0,2114,46,1,1,1,F,2637,2,CN,TRUE,VS,1,3,32.5
4973,BrF,6430,124,1226,09/02/2014,02,2014,08:23,F,7,60,0,2632,46,1,1,1,F,2834,1,CN,TRUE,HE,0,3,32.5
4973,BrF,6680,125,1509,30/09/2014,09,2014,07:14,F,12,60,0,2865,46,1,1,0,F,3234,3,CN,TRUE,KLB,2,4,32.5
5009,BrF,7604,159,2425,01/09/2016,09,2016,16:47,F,8,60,0,3600,516,1,1,1,F,4876,1,CN,TRUE,CD,0,2,136
5009,BrF,7604,159,2478,07/09/2016,09,2016,15:50,F,5,60,0,3606,516,1,1,1,F,4876,1,CN,TRUE,KLB,0,2,136
5075,BrF,7589,159,2463,28/08/2016,08,2016,14:21,F,5,60,0,3567,157,1,1,1,FI,4852,1,CN,TRUE,CD,1,3,102
5075,BrF,7589,159,2476,02/09/2016,09,2016,14:17,F,15,60,0,3572,157,1,1,1,F,4852,1,CN,TRUE,KLB,1,3,102
5075,BrF,7993,167,2574,24/07/2018,07,2018,10:30,F,9,60,0,4262,157,1,1,1,F,5132,1,CN,TRUE,AVE,1,3,102
5077,BrM,5172,105,908,17/09/2011,09,2011,11:30,F,7,60,1,1605,174,1,1,1,F,2517,2,CN,TRUE,DJW,0,2,117
5116,BrM,5081,105,852,07/08/2011,08,2011,16:20,F,11,60,1,1696,159,1,1,1,F,2386,1,CN,TRUE,MH,2,5,103.1
5128,BrF,6695,125,1398,29/08/2014,08,2014,15:10,F,4,70,0,2562,101,1,1,0,FI,3165,2,CN,TRUE,MB,1,3,69
5128,BrF,6695,125,1500,03/09/2014,09,2014,14:44,F,8,60,0,2567,101,1,1,0,F,3165,2,CN,TRUE,KLB,1,3,69
5132,BrF,6663,125,1337,25/06/2014,06,2014,08:11,F,4,60,0,2729,160,1,1,1,F,3075,1,CN,TRUE,HE,0,2,104
5144,BrM,5123,105,867,26/08/2011,08,2011,14:23,F,10,60,1,1460,71,1,1,1,F,2452,2,CN,TRUE,MH,1,3,50
5155,BrF,4962,104,822,19/08/2010,08,2010,15:50,F,12,60,0,1077,5,1,1,1,FI,2230,1,CN,TRUE,SP,1,3,3.1
5162,BrF,4604,87,268,02/08/2008,08,2008,12:00,F,5,60,0,565,174,1,1,0,F,1905,1,CN,TRUE,AE,1,3,117
5162,BrF,5172,105,908,17/09/2011,09,2011,11:30,F,8,60,0,1706,174,1,1,1,F,2517,2,CN,TRUE,DJW,0,2,117
5163,BrF,5339,116,1062,25/08/2012,08,2012,11:15,F,8,60,0,1923,30,1,1,0,F,2609,2,CN,TRUE,SAK,1,3,23
5164,BrF,4975,104,832,03/09/2010,09,2010,12:00,F,6,60,0,1049,24,1,1,0,FI,2251,2,CN,TRUE,SP,0,2,18
5164,BrF,5097,105,866,24/08/2011,08,2011,16:16,F,9,60,0,1404,24,1,1,1,F,2410,1,CN,TRUE,MH,0,2,18
5167,BrM,5070,104,821,18/08/2010,08,2010,11:40,F,4,60,1,1030,481,1,1,1,FI,2377,1,CN,TRUE,SP,1,3,133
5168,BrF,5009,104,839,26/08/2010,08,2010,10:06,F,6,60,0,1038,74,1,1,1,FI,2299,1,CN,TRUE,MH,1,2,51.1
5173,BrF,6681,125,1472,09/09/2014,09,2014,09:34,F,5,60,0,2655,129,1,1,0,FI,3217,2,CN,TRUE,SAK,0,2,88
5195,BrF,5350,116,1066,29/08/2012,08,2012,12:02,F,12,47,0,1628,67,1,1,1,FI,2624,1,CN,TRUE,SAK,0,3,47
5204,BrM,4960,104,792,25/08/2010,08,2010,09:54,F,12,60,1,828,3,1,1,1,FI,2227,1,CN,TRUE,MH,1,3,2
5212,BrF,6763,125,1474,17/09/2014,09,2014,11:21,F,8,60,0,2307,111,1,1,0,F,3221,1,CN,TRUE,SAK,2,4,77.1
5212,BrF,7064,142,1565,31/08/2015,08,2015,09:39,F,7,60,0,2655,111,1,1,1,F,3587,4,CN,TRUE,KLB,0,2,77.1
5212,BrF,7064,142,1636,04/09/2015,09,2015,15:10,F,4,60,0,2659,111,1,1,1,F,3587,4,CN,TRUE,FG,0,2,77.1
5216,BrF,5136,105,898,15/08/2011,08,2011,08:00,F,6,60,0,1357,90,1,1,1,F,2469,1,CN,TRUE,DJW,1,3,60.1
5216,BrF,5136,105,1161,06/08/2011,08,2011,09:28,F,1,60,0,1348,90,1,1,1,FI,2469,1,CN,TRUE,MH,1,3,60.1
5220,BrM,4983,104,781,08/08/2010,08,2010,15:38,F,13,60,1,864,36,1,1,1,F,2265,1,CN,TRUE,MH,0,2,26.5
5224,BrF,5006,104,833,06/09/2010,09,2010,08:30,F,11,60,0,832,70,1,1,0,F,2296,3,CN,TRUE,SP,0,2,49
5235,BrM,6111,122,1130,01/09/2013,09,2013,08:39,F,9,60,1,1919,16,1,1,0,FI,2727,1,CN,TRUE,MB,0,2,11
5235,BrM,6111,122,1145,07/09/2013,09,2013,06:53,F,8,60,1,1925,16,1,1,0,F,2727,1,CN,TRUE,MB,0,2,11
5240,BrM,5115,105,885,29/07/2011,07,2011,09:30,F,14,60,1,1212,55,1,1,1,F,2437,1,CN,TRUE,DJW,1,3,39
5249,BrM,6674,125,1450,20/08/2014,08,2014,11:38,F,4,60,1,2446,94,1,1,1,FI,3121,2,CN,TRUE,SAK,2,4,63
5249,BrM,6674,125,1492,26/08/2014,08,2014,14:05,F,6,60,1,2452,94,1,1,1,F,3121,2,CN,TRUE,KLB,2,4,63
5267,BrF,4959,104,825,11/08/2010,08,2010,14:05,F,6,60,0,965,2,1,1,1,F,2226,1,CN,TRUE,SP,0,3,1.1
5267,BrF,5087,105,862,17/08/2011,08,2011,08:13,F,11,60,0,1336,2,1,1,1,FI,2394,1,CN,TRUE,MH,1,4,1.1
5267,BrF,5359,116,1038,20/08/2012,08,2012,06:50,F,4,60,0,1705,2,1,1,0,FI,2650,2,CN,TRUE,VS,1,5,1.1
5267,BrF,5359,116,1159,19/08/2012,08,2012,14:30,F,5,80,0,1704,2,1,1,0,FI,2650,2,CN,TRUE,VS,1,5,1.1
5277,BrF,5343,116,1028,31/07/2012,07,2012,11:05,F,11,60,0,1381,128,1,1,1,F,2614,1,CN,TRUE,DJW,1,3,87.1
5277,BrF,6690,125,1434,12/08/2014,08,2014,16:35,F,9,60,0,2123,128,1,1,1,FI,3103,1,CN,TRUE,KLB,2,5,87.1
5277,BrF,6690,125,1481,19/08/2014,08,2014,11:28,F,13,60,0,2130,128,1,1,1,F,3103,1,CN,TRUE,KLB,2,5,87.1
5283,BrM,6444,124,1237,13/02/2014,02,2014,09:30,F,5,60,1,1842,88,1,1,1,F,2850,1,CN,TRUE,FG,0,2,59.1
5283,BrM,6762,125,1436,14/08/2014,08,2014,14:55,F,7,60,1,2024,88,1,1,1,F,3219,1,CN,TRUE,KLB,0,2,59.1
5283,BrM,6762,125,1477,22/08/2014,08,2014,08:59,F,5,60,1,2032,88,1,1,1,F,3219,1,CN,TRUE,MB,0,2,59.1
5283,BrM,7103,142,1607,24/08/2015,08,2015,16:19,F,17,60,1,2399,88,2,2,2,F,3534,1,CN,TRUE,MPD,0,2,59.1
5284,BrF,4969,104,840,06/09/2010,09,2010,08:46,F,15,60,0,666,14,1,1,0,F,2243,2,CN,TRUE,MH,0,2,9
5291,BrM,5157,105,888,06/08/2011,08,2011,08:45,F,4,60,1,1017,129,1,1,1,FI,2500,1,CN,TRUE,DJW,1,3,88
5291,BrM,7580,159,2451,24/08/2016,08,2016,15:28,F,3,60,1,2862,62,1,1,1,FI,4838,1,CN,TRUE,KLB,0,3,45
5291,BrM,7580,159,2472,31/08/2016,08,2016,08:51,F,6,60,1,2869,62,1,1,1,F,4838,1,CN,TRUE,KLB,0,3,45
5291,BrM,7793,164,2525,16/08/2017,08,2017,07:56,F,5,60,1,3219,62,2,2,2,FI,4974,2,CN,TRUE,CD,1,3,45
5291,BrM,7793,164,2546,23/08/2017,08,2017,10:03,F,6,60,1,3226,62,2,2,2,F,4974,2,CN,TRUE,CBC,1,3,45
5292,BrM,5020,104,787,18/08/2010,08,2010,10:00,F,30,60,1,633,90,1,1,1,FI,2312,1,CN,TRUE,MH,1,3,60.1
5292,BrM,5136,105,898,15/08/2011,08,2011,08:00,F,4,60,1,995,90,1,1,1,F,2469,1,CN,TRUE,DJW,1,3,60.1
5292,BrM,5136,105,1161,06/08/2011,08,2011,09:28,F,4,60,1,986,90,1,1,1,FI,2469,1,CN,TRUE,MH,1,3,60.1
5320,BrF,4987,104,828,27/08/2010,08,2010,14:40,F,8,60,0,796,43,1,1,1,FI,2270,2,CN,TRUE,SP,0,4,30.2
5320,BrF,4987,104,829,31/08/2010,08,2010,12:00,F,15,60,0,800,43,1,1,1,FI,2270,2,CN,TRUE,SP,0,4,30.2
5321,BrM,4996,104,783,09/08/2010,08,2010,11:39,F,14,60,1,509,57,1,1,1,F,2282,1,CN,TRUE,MH,0,2,41
5321,BrM,5084,105,850,06/08/2011,08,2011,16:13,F,14,60,1,871,57,1,1,1,F,2389,1,CN,TRUE,MH,0,2,41
5321,BrM,6811,139,1515,21/02/2015,02,2015,10:12,F,5,60,1,2166,57,1,1,0,FI,3441,1,CN,TRUE,LLD,1,5,41
5321,BrM,6811,139,1518,24/02/2015,02,2015,15:23,F,8,60,1,2169,57,1,1,0,FI,3441,1,CN,TRUE,MB,1,5,41
5321,BrM,6811,139,1519,25/02/2015,02,2015,08:10,F,8,60,1,2170,57,1,1,0,FI,3441,1,CN,TRUE,LLD,1,5,41
5321,BrM,7079,142,1525,13/07/2015,07,2015,14:30,F,4,60,1,2308,57,1,1,1,FI,3505,1,CN,TRUE,KLB,1,3,41
5321,BrM,7079,142,1619,23/07/2015,07,2015,09:02,F,4,60,1,2318,57,1,1,1,F,3505,1,CN,TRUE,FG,1,3,41
5321,BrM,7079,142,1633,31/08/2015,08,2015,15:24,F,6,60,1,2357,57,1,1,1,FI,3611,2,CN,TRUE,FG,1,3,41
5321,BrM,7579,159,2477,02/09/2016,09,2016,15:33,F,7,60,1,2725,57,1,1,1,FI,4837,1,CN,TRUE,KLB,1,4,41
5321,BrM,7592,159,2437,17/08/2016,08,2016,08:12,F,6,60,1,2709,479,1,1,1,FI,4855,1,CN,TRUE,KLB,1,3,130
5321,BrM,7757,164,2541,10/08/2017,08,2017,09:00,F,1,60,1,3067,57,1,1,1,F,4931,1,CN,TRUE,CBC,2,4,41
5323,BrF,5040,104,827,27/08/2010,08,2010,13:30,F,8,60,0,545,127,1,1,1,F,2338,2,CN,TRUE,SP,1,3,87
5323,BrF,5155,105,900,17/08/2011,08,2011,10:00,F,10,75,0,900,127,2,2,0,F,2498,1,CN,TRUE,DJW,2,4,87
5323,BrF,5346,116,1034,20/08/2012,08,2012,10:50,F,18,60,0,1269,127,1,1,1,FI,2617,1,CN,TRUE,DJW,1,4,87
5324,BrF,5048,104,830,01/09/2010,09,2010,11:15,F,7,60,0,550,154,1,1,1,FI,2347,1,CN,TRUE,SP,0,3,101
5324,BrF,5048,104,835,06/09/2010,09,2010,11:26,F,10,60,0,555,154,1,1,1,FI,2347,1,CN,TRUE,SP,0,3,101
5324,BrF,5163,105,895,10/08/2011,08,2011,14:00,F,6,60,0,893,154,1,1,1,F,2506,1,CN,TRUE,DJW,1,3,101
5334,BrM,5124,105,891,07/08/2011,08,2011,14:45,F,6,60,1,868,72,1,1,1,F,2453,1,CN,TRUE,DJW,1,3,50.1
5337,BrF,5121,105,872,03/09/2011,09,2011,15:07,F,7,60,0,843,68,1,1,1,F,2448,2,CN,TRUE,MH,1,3,47.1
5337,BrF,7143,142,1658,24/08/2015,08,2015,14:50,F,9,60,0,2294,68,1,1,0,F,3687,1,CN,TRUE,FG,0,4,47.1
5337,BrF,7143,142,1665,17/08/2015,08,2015,14:27,F,4,60,0,2287,68,1,1,0,FI,3687,1,CN,TRUE,MPD,0,4,47.1
5341,BrF,5358,116,1036,21/08/2012,08,2012,11:08,F,3,60,0,1342,126,1,1,0,FI,2649,1,CN,TRUE,DJW,0,2,86
5452,BrF,5124,105,891,07/08/2011,08,2011,14:45,F,13,60,0,782,72,1,1,1,F,2453,1,CN,TRUE,DJW,1,3,50.1
5452,BrF,7969,167,2623,03/08/2018,08,2018,11:25,F,10,60,0,3335,72,1,1,1,F,5107,1,CN,TRUE,CD,0,3,50.1
5453,BrM,6110,122,1111,24/08/2013,08,2013,09:27,F,6,60,1,1480,28,2,2,2,FI,2726,1,CN,TRUE,MB,1,3,22
5453,BrM,6110,122,1115,27/08/2013,08,2013,07:35,F,7,62,1,1483,28,2,2,2,F,2726,1,CN,TRUE,MB,1,3,22
5453,BrM,6438,124,1229,12/02/2014,02,2014,11:06,F,1,60,1,1652,28,2,2,2,FI,2842,1,CN,TRUE,HE,1,3,22
5453,BrM,6751,125,1499,03/09/2014,09,2014,09:15,F,4,60,1,1855,28,2,2,0,FI,3184,1,CN,TRUE,KLB,1,3,22
5453,BrM,6751,125,1506,09/09/2014,09,2014,10:06,F,8,60,1,1861,28,2,2,0,F,3184,1,CN,TRUE,KLB,1,3,22
5456,BrM,6119,122,1134,04/09/2013,09,2013,09:27,F,3,60,1,1485,134,1,1,0,FI,2737,1,CN,TRUE,MB,0,2,92
5456,BrM,6415,124,1228,12/02/2014,02,2014,08:36,F,6,60,1,1646,134,1,1,1,FI,2816,1,CN,TRUE,HE,0,2,92
5456,BrM,7958,167,2558,23/06/2018,06,2018,14:20,F,7,60,1,3238,134,1,1,1,F,5096,1,CN,TRUE,MH,0,4,92
5465,BrF,7574,159,2432,12/08/2016,08,2016,15:50,F,6,60,0,2541,45,1,1,0,FI,4832,1,CN,TRUE,KLB,1,3,32
5465,BrF,7574,159,2442,18/08/2016,08,2016,15:25,F,7,60,0,2547,45,1,1,0,FI,4832,1,CN,TRUE,KLB,1,3,32
5465,BrF,7747,164,2497,05/07/2017,07,2017,10:42,F,9,60,0,2868,45,2,2,2,F,4920,1,CN,TRUE,CD,1,3,32
5465,BrF,7747,164,2552,09/09/2017,09,2017,15:30,F,5,25,0,2934,45,1,1,,F,4978,2,CN,TRUE,CBC,1,3,32
5465,BrF,7747,164,2553,11/09/2017,09,2017,08:50,F,2,10,0,2936,45,1,1,,F,4978,2,CN,TRUE,CBC,1,3,32
5497,BrM,5143,105,873,05/09/2011,09,2011,15:38,F,6,60,1,678,100,1,1,1,F,2481,2,CN,TRUE,MH,0,4,68
5498,BrM,6663,125,1337,25/06/2014,06,2014,08:11,F,2,60,1,1711,160,1,1,1,F,3075,1,CN,TRUE,HE,0,2,104
5508,BrM,5121,105,872,03/09/2011,09,2011,15:07,F,5,60,1,657,68,1,1,1,F,2448,2,CN,TRUE,MH,1,3,47.1
5511,BrF,6820,139,1513,19/02/2015,02,2015,15:43,F,14,60,0,1779,178,1,1,1,F,3440,1,CN,TRUE,MB,0,3,121
5511,BrF,6820,139,1517,21/02/2015,02,2015,10:29,F,4,60,0,1781,178,1,1,1,F,3440,1,CN,TRUE,MB,0,3,121
5511,BrF,7525,159,2480,08/09/2016,09,2016,11:04,F,7,60,0,2346,178,,,,FI,4778,1,CN,TRUE,CD,0,3,121
5511,BrF,7525,159,2481,15/09/2016,09,2016,07:16,F,14,60,0,2353,178,,,,F,4778,1,CN,TRUE,CD,0,3,121
5513,BrM,5109,105,871,29/08/2011,08,2011,15:35,F,11,60,1,654,47,1,1,1,F,2428,2,CN,TRUE,MH,2,4,33
5513,BrM,5321,116,1050,29/08/2012,08,2012,11:07,F,2,60,1,1020,47,1,1,0,FI,2588,1,CN,TRUE,VS,1,4,33
5513,BrM,5321,116,1064,28/08/2012,08,2012,08:53,F,5,60,1,1019,47,1,1,0,F,2588,1,CN,TRUE,SAK,1,4,33
5513,BrM,6108,122,1112,25/08/2013,08,2013,07:29,F,15,60,1,1381,47,2,2,1,FI,2724,1,CN,TRUE,MB,3,5,33
5513,BrM,6108,122,1120,30/08/2013,08,2013,08:12,F,4,60,1,1386,47,2,2,1,F,2724,1,CN,TRUE,MB,3,5,33
5513,BrM,8231,173,2704,14/08/2019,08,2019,07:57,F,3,60,1,3561,47,1,1,1,F,5382,1,CN,TRUE,MJB,2,4,33
5514,BrF,5084,105,850,06/08/2011,08,2011,16:13,F,16,60,0,631,57,1,1,1,F,2389,1,CN,TRUE,MH,0,2,41
5514,BrF,6811,139,1515,21/02/2015,02,2015,10:12,F,1,60,0,1926,57,1,1,0,FI,3441,1,CN,TRUE,LLD,1,5,41
5514,BrF,6811,139,1518,24/02/2015,02,2015,15:23,F,9,60,0,1929,57,1,1,0,FI,3441,1,CN,TRUE,MB,1,5,41
5514,BrF,6811,139,1519,25/02/2015,02,2015,08:10,F,6,60,0,1930,57,1,1,0,FI,3441,1,CN,TRUE,LLD,1,5,41
5514,BrF,7079,142,1525,13/07/2015,07,2015,14:30,F,9,60,0,2068,57,1,1,1,FI,3505,1,CN,TRUE,KLB,1,3,41
5514,BrF,7079,142,1619,23/07/2015,07,2015,09:02,F,3,60,0,2078,57,1,1,1,F,3505,1,CN,TRUE,FG,1,3,41
5514,BrF,7079,142,1633,31/08/2015,08,2015,15:24,F,5,60,0,2117,57,1,1,1,FI,3611,2,CN,TRUE,FG,1,3,41
5514,BrF,7579,159,2477,02/09/2016,09,2016,15:33,F,7,60,0,2485,57,1,1,1,FI,4837,1,CN,TRUE,KLB,1,4,41
5514,BrF,7757,164,2541,10/08/2017,08,2017,09:00,F,1,60,0,2827,57,1,1,1,F,4931,1,CN,TRUE,CBC,2,4,41
5518,BrF,6119,122,1134,04/09/2013,09,2013,09:27,F,3,60,0,1399,134,1,1,0,FI,2737,1,CN,TRUE,MB,0,2,92
5518,BrF,6415,124,1228,12/02/2014,02,2014,08:36,F,4,60,0,1560,134,1,1,1,FI,2816,1,CN,TRUE,HE,0,2,92
5521,BrF,7098,142,1599,14/08/2015,08,2015,11:24,F,4,60,0,2105,96,1,1,1,F,3525,1,CN,TRUE,MPD,1,4,65
5521,BrF,7098,142,1606,21/08/2015,08,2015,07:17,F,9,60,0,2112,96,1,1,1,FI,3525,1,CN,TRUE,MPD,1,4,65
5521,BrF,7127,142,1608,28/08/2015,08,2015,15:12,F,5,60,0,2119,100,2,2,2,FI,3572,2,CN,TRUE,MPD,0,3,68
5521,BrF,7994,167,2575,24/07/2018,07,2018,08:08,F,11,60,0,3180,96,1,1,1,F,5133,1,CN,TRUE,AVE,0,2,65
