BirdID,Status,BreedGroupID,NestWatchID,WatchDate,Month,Year,StartTime,Behaviour,ProvisioningVisit,ObsDuration,SexEstimate,Age,TerritoryID,TQ,TQcorrected,ClutchSize,BroodSize,NoFledglings,WatchType,NestID,NestNumber,Island,FieldPeriodID,HelperNumber,AdditionalBirds,GroupSize,Accurate,Observer
1029,BrM,4987,828,27/08/2010,08,2010,14:40,FeedingOffspring,22,60,1,5180,43,25237.18,25237.18,1,1,1,FI,2270,2,CN,104,0,1,3,TRUE,SP
1029,BrM,4987,829,31/08/2010,08,2010,12:00,FeedingOffspring,26,60,1,5184,43,25237.18,25237.18,1,1,1,FI,2270,2,CN,104,0,1,3,TRUE,SP
1187,BrM,4962,822,19/08/2010,08,2010,15:50,FeedingOffspring,7,60,1,5025,5,32515.83,32515.83,1,1,1,FI,2230,1,CN,104,1,0,3,TRUE,SP
1415,BrF,4984,789,19/08/2010,08,2010,16:05,FeedingOffspring,12,60,0,4381,39,10357.31,10357.31,2,2,2,F,2266,1,CN,104,0,0,2,TRUE,MH
1415,BrF,5085,868,27/08/2011,08,2011,13:36,FeedingOffspring,5,60,0,4754,39,42700.42,42700.42,1,1,1,F,2390,1,CN,105,0,0,2,TRUE,MH
1489,BrM,5362,1047,28/08/2012,08,2012,07:25,FeedingOffspring,3,60,1,4778,118,13779.41,13779.41,2,2,0,FI,2659,1,CN,116,1,0,3,TRUE,VS
1489,BrM,6724,1493,27/08/2014,08,2014,07:44,FeedingOffspring,4,60,1,5507,118,30145.77,30145.77,1,1,0,F,3143,1,CN,125,0,0,2,TRUE,KLB
1489,BrM,6819,1512,19/02/2015,02,2015,11:06,FeedingOffspring,4,60,1,5683,118,13279.91,13279.91,1,1,1,F,3439,1,CN,139,0,1,3,TRUE,MB
1489,BrM,6819,1516,21/02/2015,02,2015,08:37,FeedingOffspring,4,60,1,5685,118,13279.91,13279.91,1,1,1,F,3439,1,CN,139,0,1,3,TRUE,MB
1494,BrM,5047,795,31/08/2010,08,2010,11:50,FeedingOffspring,6,60,1,4053,140,18853.60,18853.60,1,1,1,F,2346,1,CN,104,0,0,2,TRUE,MH
1499,BrM,4965,838,26/08/2010,08,2010,08:02,FeedingOffspring,9,60,1,4032,9,25305.22,25305.22,1,1,1,F,2236,2,CN,104,0,1,3,TRUE,MH
1499,BrM,5089,906,29/08/2011,08,2011,16:00,FeedingOffspring,7,60,1,4400,9,92085.58,92085.58,1,1,1,F,2398,2,CN,105,2,0,4,TRUE,DJW
1533,BrM,6447,1241,15/02/2014,02,2014,08:11,FeedingOffspring,2,60,1,5282,99,11028.69,11028.69,1,1,0,FI,2854,1,CN,124,0,0,2,TRUE,HE
1580,BrF,5030,784,11/08/2010,08,2010,14:08,FeedingOffspring,13,60,0,3719,109,10870.87,10870.87,1,1,1,F,2326,1,CN,104,0,0,2,TRUE,MH
1580,BrF,5146,874,17/09/2011,09,2011,11:34,FeedingOffspring,4,60,0,4121,109,61737.40,61737.40,1,1,1,F,2487,2,CN,105,0,0,2,TRUE,MH
1580,BrF,6445,1243,15/02/2014,02,2014,09:50,FeedingOffspring,2,60,0,5003,109,16287.27,16287.27,1,1,0,F,2851,1,CN,124,0,0,2,TRUE,FG
1604,BrM,5015,790,24/08/2010,08,2010,13:30,FeedingOffspring,18,60,1,3579,83,24896.54,24896.54,1,1,1,F,2306,2,CN,104,0,0,2,TRUE,MH
1604,BrM,5131,869,27/08/2011,08,2011,15:28,FeedingOffspring,7,60,1,3947,83,43888.08,43888.08,1,1,1,FI,2464,1,CN,105,0,1,3,TRUE,MH
1604,BrM,5131,907,30/08/2011,08,2011,15:03,FeedingOffspring,4,60,1,3950,83,43888.08,43888.08,1,1,1,F,2464,1,CN,105,0,1,3,TRUE,DJW
1605,BrF,5080,901,19/08/2011,08,2011,11:23,FeedingOffspring,6,60,0,3938,8,127327.12,127327.12,1,1,1,F,2396,2,CN,105,1,1,4,TRUE,DJW
1607,BrM,4968,816,09/08/2010,08,2010,09:44,FeedingOffspring,14,60,1,3333,13,36751.61,36751.61,1,1,1,FI,2241,1,CN,104,1,1,4,TRUE,SP
1611,BrM,4980,782,09/08/2010,08,2010,10:25,FeedingOffspring,7,60,1,3682,32,15532.47,15532.47,1,1,1,FI,2259,1,CN,104,0,0,2,TRUE,MH
1616,BrM,5040,827,27/08/2010,08,2010,13:30,FeedingOffspring,4,60,1,3567,127,11302.76,11302.76,1,1,1,F,2338,2,CN,104,1,0,3,TRUE,SP
1616,BrM,5155,900,17/08/2011,08,2011,10:00,FeedingOffspring,12,75,1,3922,127,37525.65,37525.65,2,2,0,F,2498,1,CN,105,2,0,4,TRUE,DJW
1617,BrF,5047,795,31/08/2010,08,2010,11:50,FeedingOffspring,7,60,0,3691,140,18853.60,18853.60,1,1,1,F,2346,1,CN,104,0,0,2,TRUE,MH
1660,BrF,6104,1114,26/08/2013,08,2013,08:48,FeedingOffspring,14,60,0,4179,8,46306.12,46306.12,1,1,1,F,2721,1,CN,122,1,0,3,TRUE,MB
1678,BrF,5157,888,06/08/2011,08,2011,08:45,FeedingOffspring,4,60,0,3303,129,32354.71,32354.71,1,1,1,FI,2500,1,CN,105,1,0,3,TRUE,DJW
1707,BrF,5069,813,04/08/2010,08,2010,15:20,FeedingOffspring,11,60,0,3150,477,10787.55,10787.55,1,1,1,F,2375,2,CN,104,2,0,4,TRUE,SP
1707,BrF,5069,818,11/08/2010,08,2010,15:10,FeedingOffspring,10,60,0,3157,477,10787.55,10787.55,1,1,1,F,2375,2,CN,104,2,0,4,TRUE,SP
1707,BrF,5180,889,06/08/2011,08,2011,10:15,FeedingOffspring,2,60,0,3517,477,21921.26,21921.26,1,1,1,FI,2526,1,CN,105,2,0,4,TRUE,DJW
1707,BrF,5366,1074,24/09/2012,09,2012,13:53,FeedingOffspring,5,60,0,3932,477,27185.01,27185.01,1,1,0,FI,2666,1,CN,116,1,0,3,TRUE,SAK
1707,BrF,6420,1231,12/02/2014,02,2014,08:50,FeedingOffspring,1,60,0,4438,477,47825.45,47825.45,1,1,0,FI,2845,2,CN,124,1,0,3,TRUE,FG
1707,BrF,6671,1440,13/08/2014,08,2014,14:47,FeedingOffspring,9,60,0,4620,477,11205.24,11205.24,1,1,1,F,3120,2,CN,125,2,0,4,TRUE,SAK
1707,BrF,6671,1449,20/08/2014,08,2014,09:50,FeedingOffspring,7,60,0,4627,477,11205.24,11205.24,1,1,1,F,3120,2,CN,125,2,0,4,TRUE,SAK
1707,BrF,7556,2440,18/08/2016,08,2016,10:55,FeedingOffspring,3,60,0,5356,112,11782.47,11782.47,1,1,1,FI,4812,1,CN,159,1,1,4,TRUE,KLB
1707,BrF,7556,2458,25/08/2016,08,2016,11:25,FeedingOffspring,4,60,0,5363,112,11782.47,11782.47,1,1,1,F,4812,1,CN,159,1,1,4,TRUE,KLB
1710,BrM,5069,813,04/08/2010,08,2010,15:20,FeedingOffspring,5,60,1,2997,477,10787.55,10787.55,1,1,1,F,2375,2,CN,104,2,0,4,TRUE,SP
1710,BrM,5069,818,11/08/2010,08,2010,15:10,FeedingOffspring,13,60,1,3004,477,10787.55,10787.55,1,1,1,F,2375,2,CN,104,2,0,4,TRUE,SP
1710,BrM,5366,1074,24/09/2012,09,2012,13:53,FeedingOffspring,5,60,1,3779,477,27185.01,27185.01,1,1,0,FI,2666,1,CN,116,1,0,3,TRUE,SAK
1710,BrM,6420,1231,12/02/2014,02,2014,08:50,FeedingOffspring,4,60,1,4285,477,47825.45,47825.45,1,1,0,FI,2845,2,CN,124,1,0,3,TRUE,FG
1710,BrM,6671,1440,13/08/2014,08,2014,14:47,FeedingOffspring,7,60,1,4467,477,11205.24,11205.24,1,1,1,F,3120,2,CN,125,2,0,4,TRUE,SAK
1710,BrM,6671,1449,20/08/2014,08,2014,09:50,FeedingOffspring,4,60,1,4474,477,11205.24,11205.24,1,1,1,F,3120,2,CN,125,2,0,4,TRUE,SAK
1716,BrF,5083,849,06/08/2011,08,2011,08:08,FeedingOffspring,16,60,0,3304,173,27315.92,27315.92,1,1,1,F,2388,1,CN,105,0,1,3,TRUE,MH
1716,BrF,6740,1414,27/07/2014,07,2014,09:15,FeedingOffspring,11,60,0,4390,70,8423.36,8423.36,1,1,1,FI,3162,1,CN,125,0,0,2,TRUE,KLB
1729,BrM,6741,1484,20/08/2014,08,2014,15:46,FeedingOffspring,7,60,1,4736,20,19292.64,19292.64,1,1,1,FI,3163,1,CN,125,0,1,3,TRUE,KLB
1729,BrM,6741,1489,25/08/2014,08,2014,11:01,FeedingOffspring,13,60,1,4741,20,19292.64,19292.64,1,1,1,F,3163,1,CN,125,0,1,3,TRUE,KLB
1731,BrM,5033,820,16/08/2010,08,2010,11:50,FeedingOffspring,6,60,1,2948,112,17455.03,17455.03,1,1,1,F,2329,1,CN,104,0,1,3,TRUE,SP
1744,BrM,4999,819,14/08/2010,08,2010,12:10,FeedingOffspring,11,60,1,3257,60,13703.43,13703.43,1,1,1,F,2286,1,CN,104,0,0,2,TRUE,SP
1750,BrM,6670,1432,10/08/2014,08,2014,14:39,FeedingOffspring,5,60,1,4395,1,21998.27,21998.27,1,1,1,FI,3082,1,CN,125,1,0,3,TRUE,KLB
1750,BrM,6670,1444,16/08/2014,08,2014,09:58,FeedingOffspring,10,60,1,4401,1,21998.27,21998.27,1,1,1,F,3082,1,CN,125,1,0,3,TRUE,SAK
1752,BrM,4989,794,26/08/2010,08,2010,10:15,FeedingOffspring,8,60,1,2930,47,53869.96,53869.96,1,1,1,FI,2273,2,CN,104,1,1,4,TRUE,MH
1762,BrM,4970,823,19/08/2010,08,2010,16:05,FeedingOffspring,12,60,1,2870,15,40723.25,40723.25,1,1,1,FI,2244,1,CN,104,0,0,2,TRUE,SP
1762,BrM,6115,1106,24/08/2013,08,2013,07:17,FeedingOffspring,7,60,1,3971,15,33576.24,33576.24,2,2,0,FI,2731,1,CN,122,0,0,2,TRUE,MB
1762,BrM,6735,1379,18/08/2014,08,2014,13:09,FeedingOffspring,6,60,1,4330,15,56384.02,56384.02,2,2,2,FI,3156,1,CN,125,1,0,3,TRUE,MB
1762,BrM,6735,1384,25/08/2014,08,2014,07:38,FeedingOffspring,9,61,1,4337,15,56384.02,56384.02,2,2,2,F,3156,1,CN,125,1,0,3,TRUE,MB
1762,BrM,6735,1459,27/08/2014,08,2014,08:30,FeedingOffspring,7,60,1,4339,15,56384.02,56384.02,2,2,2,F,3156,1,CN,125,1,0,3,TRUE,SAK
1762,BrM,7057,1543,07/08/2015,08,2015,14:09,FeedingOffspring,10,60,1,4684,15,50123.63,50123.63,1,1,1,FI,3478,1,CN,142,1,0,3,TRUE,KLB
1762,BrM,7057,1597,13/08/2015,08,2015,10:33,FeedingOffspring,4,60,1,4690,15,50123.63,50123.63,1,1,1,F,3478,1,CN,142,1,0,3,TRUE,MPD
1762,BrM,7535,2461,25/08/2016,08,2016,15:42,FeedingOffspring,6,60,1,5068,15,47845.88,47845.88,1,1,1,FI,4889,2,CN,159,0,1,3,TRUE,CD
1762,BrM,7535,2475,01/09/2016,09,2016,15:27,FeedingOffspring,6,60,1,5075,15,47845.88,47845.88,1,1,1,FI,4889,2,CN,159,0,1,3,TRUE,KLB
1762,BrM,8199,2697,07/09/2019,09,2019,13:38,FeedingOffspring,3,60,1,6176,15,11573.20,11573.20,1,1,1,FI,5344,1,CN,173,1,0,3,TRUE,TC
1762,BrM,8199,2701,16/09/2019,09,2019,13:30,FeedingOffspring,1,60,1,6185,15,11573.20,11573.20,1,1,1,F,5344,1,CN,173,1,0,3,TRUE,TC
1763,BrF,4960,792,25/08/2010,08,2010,09:54,FeedingOffspring,7,60,0,3000,3,45688.32,45688.32,1,1,1,FI,2227,1,CN,104,1,0,3,TRUE,MH
1763,BrF,5313,1040,21/08/2012,08,2012,07:38,FeedingOffspring,4,60,0,3727,3,17139.23,17139.23,1,1,1,FI,2580,2,CN,116,1,0,3,TRUE,VS
1763,BrF,5313,1048,28/08/2012,08,2012,15:01,FeedingOffspring,1,60,0,3734,3,17139.23,17139.23,1,1,1,F,2580,2,CN,116,1,0,3,TRUE,VS
1765,BrF,4989,794,26/08/2010,08,2010,10:15,FeedingOffspring,7,60,0,2999,47,53869.96,53869.96,1,1,1,FI,2273,2,CN,104,1,1,4,TRUE,MH
1765,BrF,5109,871,29/08/2011,08,2011,15:35,FeedingOffspring,7,60,0,3367,47,42565.27,42565.27,1,1,1,F,2428,2,CN,105,2,0,4,TRUE,MH
1801,BrM,5046,834,06/09/2010,09,2010,10:00,FeedingOffspring,12,60,1,2825,138,13895.69,13895.69,1,1,0,FI,2345,2,CN,104,1,0,3,TRUE,SP
1801,BrM,5161,904,27/08/2011,08,2011,13:27,FeedingOffspring,17,60,1,3180,138,7623.16,7623.16,2,2,2,FI,2504,1,CN,105,1,0,3,TRUE,DJW
1824,BrF,4983,781,08/08/2010,08,2010,15:38,FeedingOffspring,16,60,0,2555,36,30493.11,30493.11,1,1,1,F,2265,1,CN,104,0,0,2,TRUE,MH
1824,BrF,6733,1397,31/08/2014,08,2014,13:28,FeedingOffspring,5,60,0,4039,605,8403.05,8403.05,1,1,0,FI,3174,2,CN,125,0,0,2,TRUE,MB
1824,BrF,6733,1505,06/09/2014,09,2014,14:38,FeedingOffspring,3,60,0,4045,605,8403.05,8403.05,1,1,0,F,3174,2,CN,125,0,0,2,TRUE,KLB
1826,BrF,4965,838,26/08/2010,08,2010,08:02,FeedingOffspring,10,60,0,2574,9,25305.22,25305.22,1,1,1,F,2236,2,CN,104,0,1,3,TRUE,MH
1826,BrF,5089,906,29/08/2011,08,2011,16:00,FeedingOffspring,9,60,0,2942,9,92085.58,92085.58,1,1,1,F,2398,2,CN,105,2,0,4,TRUE,DJW
1826,BrF,6112,1116,27/08/2013,08,2013,09:00,FeedingOffspring,8,60,0,3671,9,40174.39,40174.39,1,1,1,F,2728,1,CN,122,1,0,3,TRUE,MB
1826,BrF,6449,1246,16/02/2014,02,2014,10:02,FeedingOffspring,5,60,0,3844,9,38118.08,38118.08,1,1,1,F,2859,1,CN,124,0,0,2,TRUE,HE
1826,BrF,7052,1573,15/09/2015,09,2015,07:54,FeedingOffspring,11,60,0,4420,9,18275.82,18275.82,1,1,0,F,3626,4,CN,142,0,0,2,TRUE,SRP
1827,BrF,5000,817,09/08/2010,08,2010,11:00,FeedingOffspring,17,60,0,2785,61,16505.09,16505.09,1,1,1,F,2287,1,CN,104,0,0,2,TRUE,SP
1852,BrF,6139,1158,21/09/2013,09,2013,10:39,FeedingOffspring,1,60,0,3685,26,25776.10,25776.10,1,1,0,FI,2757,1,CN,122,1,0,3,TRUE,SAK
1852,BrF,6450,1247,16/02/2014,02,2014,08:00,FeedingOffspring,7,60,0,3833,26,28546.99,28546.99,1,1,0,FI,2860,1,CN,124,1,0,3,TRUE,FG
1852,BrF,6450,1255,25/02/2014,02,2014,08:30,FeedingOffspring,7,60,0,3842,26,28546.99,28546.99,1,1,0,F,2860,1,CN,124,1,0,3,TRUE,FG
1857,BrF,6110,1111,24/08/2013,08,2013,09:27,FeedingOffspring,6,60,0,3656,28,16756.54,16756.54,2,2,2,FI,2726,1,CN,122,1,0,3,TRUE,MB
1857,BrF,6110,1115,27/08/2013,08,2013,07:35,FeedingOffspring,1,62,0,3659,28,16756.54,16756.54,2,2,2,F,2726,1,CN,122,1,0,3,TRUE,MB
1857,BrF,6438,1229,12/02/2014,02,2014,11:06,FeedingOffspring,6,60,0,3828,28,10399.12,10399.12,2,2,2,FI,2842,1,CN,124,1,0,3,TRUE,HE
1868,BrM,4988,814,05/08/2010,08,2010,14:50,FeedingOffspring,9,60,1,2553,46,20869.11,20869.11,1,1,1,FI,2271,1,CN,104,0,1,3,TRUE,SP
1868,BrM,5336,1054,03/09/2012,09,2012,07:46,FeedingOffspring,6,60,1,3313,46,18560.02,18560.02,1,1,1,FI,2637,2,CN,116,1,0,3,TRUE,VS
1868,BrM,5336,1057,09/09/2012,09,2012,07:38,FeedingOffspring,6,60,1,3319,46,18560.02,18560.02,1,1,1,F,2637,2,CN,116,1,0,3,TRUE,VS
1868,BrM,6430,1226,09/02/2014,02,2014,08:23,FeedingOffspring,2,60,1,3837,46,22380.30,22380.30,1,1,1,F,2834,1,CN,124,0,1,3,TRUE,HE
1868,BrM,6680,1509,30/09/2014,09,2014,07:14,FeedingOffspring,5,60,1,4070,46,22826.23,22826.23,1,1,0,F,3234,3,CN,125,2,0,4,TRUE,KLB
1868,BrM,7078,1538,31/07/2015,07,2015,14:36,FeedingOffspring,3,60,1,4374,46,22786.57,22786.57,1,1,0,FI,3504,1,CN,142,0,0,2,TRUE,KLB
1869,BrM,5048,830,01/09/2010,09,2010,11:15,FeedingOffspring,15,60,1,2582,154,9998.07,9998.07,1,1,1,FI,2347,1,CN,104,0,1,3,TRUE,SP
1869,BrM,5048,835,06/09/2010,09,2010,11:26,FeedingOffspring,22,60,1,2587,154,9998.07,9998.07,1,1,1,FI,2347,1,CN,104,0,1,3,TRUE,SP
1869,BrM,5163,895,10/08/2011,08,2011,14:00,FeedingOffspring,11,60,1,2925,154,8035.33,8035.33,1,1,1,F,2506,1,CN,105,1,0,3,TRUE,DJW
1877,BrM,7093,1539,01/08/2015,08,2015,11:31,FeedingOffspring,8,60,1,4329,125,15616.57,15616.57,1,1,1,FI,3519,1,CN,142,1,1,4,TRUE,KLB
1877,BrM,7093,1621,26/07/2015,07,2015,15:00,FeedingOffspring,8,60,1,4323,125,15616.57,15616.57,1,1,1,FI,3519,1,CN,142,1,1,4,TRUE,FG
1881,BrM,5006,833,06/09/2010,09,2010,08:30,FeedingOffspring,7,60,1,2572,70,30174.06,30174.06,1,1,0,F,2296,3,CN,104,0,0,2,TRUE,SP
1881,BrM,6740,1414,27/07/2014,07,2014,09:15,FeedingOffspring,8,60,1,3992,70,8423.36,8423.36,1,1,1,FI,3162,1,CN,125,0,0,2,TRUE,KLB
2959,BrF,4996,783,09/08/2010,08,2010,11:39,FeedingOffspring,8,60,0,2633,57,15927.87,15927.87,1,1,1,F,2282,1,CN,104,0,0,2,TRUE,MH
2960,BrM,4959,825,11/08/2010,08,2010,14:05,FeedingOffspring,7,60,1,2510,2,17769.98,17769.98,1,1,1,F,2226,1,CN,104,0,1,3,TRUE,SP
2960,BrM,5087,862,17/08/2011,08,2011,08:13,FeedingOffspring,10,60,1,2881,2,73533.58,73533.58,1,1,1,FI,2394,1,CN,105,1,1,4,TRUE,MH
2960,BrM,5359,1038,20/08/2012,08,2012,06:50,FeedingOffspring,20,60,1,3250,2,33263.49,33263.49,1,1,0,FI,2650,2,CN,116,1,1,4,TRUE,VS
2960,BrM,5359,1159,19/08/2012,08,2012,14:30,FeedingOffspring,16,80,1,3249,2,33263.49,33263.49,1,1,0,FI,2650,2,CN,116,1,1,4,TRUE,VS
2966,BrM,4975,832,03/09/2010,09,2010,12:00,FeedingOffspring,14,60,1,2381,24,35976.54,35976.54,1,1,0,FI,2251,2,CN,104,0,0,2,TRUE,SP
2966,BrM,5097,866,24/08/2011,08,2011,16:16,FeedingOffspring,12,60,1,2736,24,67143.48,67143.48,1,1,1,F,2410,1,CN,105,0,0,2,TRUE,MH
2966,BrM,6664,1475,22/09/2014,09,2014,15:11,FeedingOffspring,13,60,1,3861,24,15725.56,15725.56,1,1,1,F,3197,2,CN,125,0,0,2,TRUE,SAK
2966,BrM,7750,2534,26/07/2017,07,2017,08:35,FeedingOffspring,7,60,1,4899,24,27174.66,27174.66,1,1,1,F,4923,1,CN,164,0,1,3,TRUE,CBC
2968,BrF,5115,885,29/07/2011,07,2011,09:30,FeedingOffspring,12,60,0,2857,55,22859.86,22859.86,1,1,1,F,2437,1,CN,105,1,0,3,TRUE,DJW
2974,BrM,6820,1513,19/02/2015,02,2015,15:43,FeedingOffspring,5,60,1,4029,178,7910.70,7910.70,1,1,1,F,3440,1,CN,139,0,1,3,TRUE,MB
2974,BrM,6820,1517,21/02/2015,02,2015,10:29,FeedingOffspring,1,60,1,4031,178,7910.70,7910.70,1,1,1,F,3440,1,CN,139,0,1,3,TRUE,MB
2974,BrM,7525,2480,08/09/2016,09,2016,11:04,FeedingOffspring,3,60,1,4596,178,17252.70,17252.70,,,,FI,4778,1,CN,159,0,1,3,TRUE,CD
2974,BrM,7525,2481,15/09/2016,09,2016,07:16,FeedingOffspring,16,60,1,4603,178,17252.70,17252.70,,,,F,4778,1,CN,159,0,1,3,TRUE,CD
2988,BrM,4969,840,06/09/2010,09,2010,08:46,FeedingOffspring,7,60,1,2374,14,17585.28,17585.28,1,1,0,F,2243,2,CN,104,0,0,2,TRUE,MH
2989,BrF,5010,785,11/08/2010,08,2010,16:00,FeedingOffspring,6,60,0,2348,75,11237.17,11237.17,1,1,1,FI,2300,1,CN,104,0,1,3,TRUE,MH
2991,BrM,6442,1232,12/02/2014,02,2014,10:05,FeedingOffspring,10,60,1,3729,179,35781.23,35781.23,1,1,1,F,2847,1,CN,124,0,0,2,TRUE,FG
2991,BrM,6691,1378,18/08/2014,08,2014,11:21,FeedingOffspring,10,63,1,3916,179,5764.64,5764.64,1,1,1,F,3104,1,CN,125,0,0,2,TRUE,MB
2991,BrM,6691,1406,23/08/2014,08,2014,07:32,FeedingOffspring,7,61,1,3921,179,5764.64,5764.64,1,1,1,F,3104,1,CN,125,0,0,2,TRUE,MB
2991,BrM,7563,2491,11/08/2016,08,2016,08:24,FeedingOffspring,8,60,1,4640,179,17872.45,17872.45,1,1,1,FI,4820,1,CN,159,1,0,3,TRUE,SRP
2991,BrM,7563,2494,15/08/2016,08,2016,10:30,FeedingOffspring,7,60,1,4644,179,17872.45,17872.45,1,1,1,FI,4820,1,CN,159,1,0,3,TRUE,SRP
3085,BrF,6741,1484,20/08/2014,08,2014,15:46,FeedingOffspring,5,60,0,3589,20,19292.64,19292.64,1,1,1,FI,3163,1,CN,125,0,1,3,TRUE,KLB
3085,BrF,6741,1489,25/08/2014,08,2014,11:01,FeedingOffspring,8,60,0,3594,20,19292.64,19292.64,1,1,1,F,3163,1,CN,125,0,1,3,TRUE,KLB
3085,BrF,7070,1626,21/08/2015,08,2015,11:30,FeedingOffspring,12,60,0,3955,20,17583.78,17583.78,2,2,2,F,3494,1,CN,142,0,0,2,TRUE,FG
3086,BrF,6662,1455,25/08/2014,08,2014,10:42,FeedingOffspring,6,60,0,3593,3,37213.31,37213.31,1,1,1,FI,3215,2,CN,125,1,0,3,TRUE,SAK
3086,BrF,7531,2445,21/08/2016,08,2016,10:52,FeedingOffspring,3,60,0,4320,3,44368.05,44368.05,1,1,0,FI,4784,1,CN,159,0,1,3,TRUE,KLB
3086,BrF,7531,2467,28/08/2016,08,2016,14:09,FeedingOffspring,2,60,0,4327,3,44368.05,44368.05,1,1,0,F,4784,1,CN,159,0,1,3,TRUE,KLB
3087,BrM,4977,1160,26/08/2010,08,2010,08:00,FeedingOffspring,9,60,1,2189,27,23875.58,23875.58,1,1,0,F,2254,2,CN,104,1,0,3,TRUE,SP
3087,BrM,6149,1126,30/08/2013,08,2013,10:10,FeedingOffspring,3,60,1,3289,27,19338.92,19338.92,1,1,1,F,2765,1,CN,122,0,0,2,TRUE,LMG
3087,BrM,7136,1555,18/08/2015,08,2015,14:03,FeedingOffspring,12,60,1,4007,27,12925.15,12925.15,1,1,1,F,3615,1,CN,142,1,0,3,TRUE,KLB
3087,BrM,7136,1585,12/08/2015,08,2015,15:04,FeedingOffspring,2,60,1,4001,27,12925.15,12925.15,1,1,1,FI,3615,1,CN,142,1,0,3,TRUE,FG
3089,BrM,7752,2531,06/09/2017,09,2017,08:14,FeedingOffspring,4,60,1,4689,86,10984.72,10984.72,1,1,1,F,4967,2,CN,164,1,0,3,TRUE,CD
3089,BrM,7752,2548,29/08/2017,08,2017,08:00,FeedingOffspring,4,60,1,4681,86,10984.72,10984.72,1,1,1,FI,4967,2,CN,164,1,0,3,TRUE,CBC
3094,BrF,6753,1461,29/08/2014,08,2014,14:24,FeedingOffspring,1,60,0,3645,53,25004.97,25004.97,1,1,1,FI,3190,1,CN,125,0,0,2,TRUE,SAK
3094,BrF,6753,1470,04/09/2014,09,2014,14:32,FeedingOffspring,8,60,0,3651,53,25004.97,25004.97,1,1,1,F,3190,1,CN,125,0,0,2,TRUE,SAK
3094,BrF,7587,2443,19/08/2016,08,2016,14:35,FeedingOffspring,6,60,0,4366,53,26150.34,26150.34,1,1,1,FI,4849,1,CN,159,0,1,3,TRUE,KLB
3094,BrF,8017,2599,10/08/2018,08,2018,08:09,FeedingOffspring,2,60,0,5087,53,15901.37,15901.37,1,1,1,FI,5158,2,CN,167,1,0,3,TRUE,AVE
3444,BrF,5033,820,16/08/2010,08,2010,11:50,FeedingOffspring,7,60,0,2052,112,17455.03,17455.03,1,1,1,F,2329,1,CN,104,0,1,3,TRUE,SP
3451,BrF,5046,834,06/09/2010,09,2010,10:00,FeedingOffspring,10,60,0,1972,138,13895.69,13895.69,1,1,0,FI,2345,2,CN,104,1,0,3,TRUE,SP
3451,BrF,5161,904,27/08/2011,08,2011,13:27,FeedingOffspring,16,60,0,2327,138,7623.16,7623.16,2,2,2,FI,2504,1,CN,105,1,0,3,TRUE,DJW
3451,BrF,5330,1044,25/08/2012,08,2012,08:14,FeedingOffspring,11,60,0,2691,138,9700.18,9700.18,1,1,0,F,2600,1,CN,116,1,0,3,TRUE,VS
3451,BrF,7094,1620,24/07/2015,07,2015,11:45,FeedingOffspring,5,60,0,3754,138,25006.95,25006.95,1,1,1,F,3520,1,CN,142,1,0,3,TRUE,FG
3453,BrF,4999,819,14/08/2010,08,2010,12:10,FeedingOffspring,12,60,0,2129,60,13703.43,13703.43,1,1,1,F,2286,1,CN,104,0,0,2,TRUE,SP
3453,BrF,5355,1052,29/08/2012,08,2012,15:49,FeedingOffspring,2,75,0,2875,60,13812.64,13812.64,1,1,1,FI,2643,2,CN,116,1,0,3,TRUE,VS
3453,BrF,5355,1056,05/09/2012,09,2012,11:39,FeedingOffspring,7,60,0,2882,60,13812.64,13812.64,1,1,1,F,2643,2,CN,116,1,0,3,TRUE,VS
3456,BrM,5065,780,08/08/2010,08,2010,09:35,FeedingOffspring,4,60,1,2247,407,43677.56,43677.56,1,1,1,F,2368,1,CN,104,0,0,2,TRUE,MH
3456,BrM,6731,1452,22/08/2014,08,2014,10:24,FeedingOffspring,4,60,1,3722,407,16962.71,16962.71,1,1,1,F,3152,1,CN,125,1,0,3,TRUE,SAK
3456,BrM,6731,1496,29/08/2014,08,2014,14:12,FeedingOffspring,6,60,1,3729,407,16962.71,16962.71,1,1,1,F,3152,1,CN,125,1,0,3,TRUE,KLB
3456,BrM,7744,2504,03/08/2017,08,2017,13:55,FeedingOffspring,7,60,1,4799,407,64993.92,64993.92,1,1,1,F,4917,2,CN,164,0,1,3,TRUE,MH
3462,BrF,7765,2508,10/08/2017,08,2017,08:48,FeedingOffspring,6,60,0,4499,40,50547.64,50547.64,1,1,1,F,4941,1,CN,164,1,0,3,TRUE,MH
3462,BrF,7765,2518,01/08/2017,08,2017,08:41,FeedingOffspring,2,60,0,4490,40,50547.64,50547.64,1,1,1,FI,4941,1,CN,164,1,0,3,TRUE,CD
3490,BrF,4977,1160,26/08/2010,08,2010,08:00,FeedingOffspring,7,60,0,1990,27,23875.58,23875.58,1,1,0,F,2254,2,CN,104,1,0,3,TRUE,SP
3490,BrF,6149,1126,30/08/2013,08,2013,10:10,FeedingOffspring,8,60,0,3090,27,19338.92,19338.92,1,1,1,F,2765,1,CN,122,0,0,2,TRUE,LMG
3490,BrF,7136,1555,18/08/2015,08,2015,14:03,FeedingOffspring,12,60,0,3808,27,12925.15,12925.15,1,1,1,F,3615,1,CN,142,1,0,3,TRUE,KLB
